1_0_19_4F_1770_BE_820000_0_0_0          |  LA7 HD                            |  4F_1770_BE_820000=--------                        |  la7 hd=la7hd
1_0_1_531_3D54_13E_820000_0_0_0         |  LaC Sat                           |  531_3D54_13E_820000=--------                      |  lac sat=lacsat
1_0_2_5960_5040_233A_EEEE0000_0_0_0     |  LBC                               |  5960_5040_233A_EEEE0000=--------                  |  lbc=lbc
1_0_2_D795_82F_2_11A0000_0_0_0          |  LBC                               |  D795_82F_2_11A0000=--------                       |  lbc=lbc
1_0_2_D75B_82F_2_11A0000_0_0_0          |  LBC News                          |  D75B_82F_2_11A0000=--------                       |  lbc news=lbcnews
1_0_1_3890_3006_233A_EEEE0000_0_0_0     |  LEGEND                            |  3890_3006_233A_EEEE0000=--------                  |  legend=legend
1_0_1_D7A9_840_2_11A0000_0_0_0          |  LEGEND                            |  D7A9_840_2_11A0000=--------                       |  legend=legend
1_0_1_D7D7_840_2_11A0000_0_0_0          |  LEGEND                            |  D7D7_840_2_11A0000=--------                       |  legend=legend
1_0_16_4E40_4084_233A_EEEE0000_0_0_0    |  LEGEND XTRA                       |  4E40_4084_233A_EEEE0000=--------                  |  legend xtra=legendxtra
1_0_1_D7A2_840_2_11A0000_0_0_0          |  LEGEND XTRA                       |  D7A2_840_2_11A0000=--------                       |  legend xtra=legendxtra
1_0_1_D7B2_840_2_11A0000_0_0_0          |  LEGEND XTRA+1                     |  D7B2_840_2_11A0000=--------                       |  legend xtra+1=legendxtraplus1
1_0_2_4653_805_600_FFFF0000_0_0_0       |  Lekker Hollands                   |  4653_805_600_FFFF0000=--------                    |  lekker hollands=--------
1_0_19_1ABD_7E9_2_11A0000_0_0_0         |  LFCTV HD                          |  1ABD_7E9_2_11A0000=--------                       |  lfctv hd=liverpoolfctv
1_0_1_804A_800A_233A_EEEE0000_0_0_0     |  London TV                         |  804A_800A_233A_EEEE0000=--------                  |  london tv=localtv-londontv
1_0_2_466A_806_600_FFFF0000_0_0_0       |  LOVE.                             |  466A_806_600_FFFF0000=xitemusic                   |  love=xitemusic
1_0_19_4B3D_812_600_FFFF0000_0_0_0      |  Love Nature                       |  4B3D_812_600_FFFF0000=--------                    |  love nature=lovenature
1_0_19_1A2D_834_2_11A0000_0_0_0         |  LoveWorld HD                      |  1A2D_834_2_11A0000=--------                       |  loveworld hd=loveworlduk
1_0_2_E45_1C20_13E_820000_0_0_0         |  M2O                               |  E45_1C20_13E_820000=--------                      |  m2o=m2o
1_0_1_D328_836_2_11A0000_0_0_0          |  Madani Chnl                       |  D328_836_2_11A0000=--------                       |  madani chnl=madanichannel
1_0_1_424B_3DB8_13E_820000_0_0_0        |  MARCOPOLO                         |  424B_3DB8_13E_820000=--------                     |  marcopolo=marcopolotraveltv
1_0_C_3358_3006_233A_EEEE0000_0_0_0     |  MBC                               |  3358_3006_233A_EEEE0000=--------                  |  mbc=mbc
1_0_C_8380_800A_233A_EEEE0000_0_0_0     |  MBC Group                         |  8380_800A_233A_EEEE0000=--------                  |  mbc group=--------
1_0_19_81_4B0_110_820000_0_0_0          |  Mediaset Extra HD                 |  81_4B0_110_820000=--------                        |  mediaset extra hd=mediasetextrahd
1_0_19_4E54_803_600_FFFF0000_0_0_0      |  Mediaset Italia                   |  4E54_803_600_FFFF0000=--------                    |  mediaset italia=mediasetitalia
1_0_19_82_4B0_110_820000_0_0_0          |  Mediaset Italia2 HD               |  82_4B0_110_820000=--------                        |  mediaset italia2 hd=italiaduehd
1_0_19_425E_3DB8_13E_820000_0_0_0       |  Med.TV                            |  425E_3DB8_13E_820000=--------                     |  med.tv=medtv
1_0_16_4B70_814_600_FFFF0000_0_0_0      |  Meiden van Holland Hard           |  4B70_814_600_FFFF0000=--------                    |  meiden van holland hard=meidenvanholland
1_0_2_4667_806_600_FFFF0000_0_0_0       |  Mellow Beats                      |  4667_806_600_FFFF0000=--------                    |  mellow beats=xitemusic
1_0_19_4B4A_812_600_FFFF0000_0_0_0      |  Mezzo                             |  4B4A_812_600_FFFF0000=--------                    |  mezzo=mezzo
1_0_19_37B5_19C8_FBFF_820000_0_0_0      |  Milan TV                          |  37B5_19C8_FBFF_820000=--------                    |  milan tv=milantv
1_0_2_470E_840_600_FFFF0000_0_0_0       |  MNM                               |  470E_840_600_FFFF0000=--------                    |  mnm=mnm
1_0_19_4B3F_812_600_FFFF0000_0_0_0      |  Moonbug                           |  4B3F_812_600_FFFF0000=--------                    |  moonbug=moonbug
1_0_1_1A32_834_2_11A0000_0_0_0          |  More4                             |  1A32_834_2_11A0000=--------                       |  more4=more4
1_0_1_20BF_808_2_11A0000_0_0_0          |  More4                             |  20BF_808_2_11A0000=--------                       |  more4=more4
1_0_1_20FA_2005_233A_EEEE0000_0_0_0     |  More 4                            |  20FA_2005_233A_EEEE0000=--------                  |  more 4=more4
1_0_1_20AE_808_2_11A0000_0_0_0          |  More4+1                           |  20AE_808_2_11A0000=--------                       |  more4+1=more4plus1
1_0_19_CC8_7ED_2_11A0000_0_0_0          |  More4 HD                          |  CC8_7ED_2_11A0000=--------                        |  more4 hd=more4
1_0_1_A8_B_85_C00000_0_0_0              |  Motorvision+                      |  A8_B_85_C00000=--------                           |  motorvision+=motorvisionplus
1_0_1_152C_7E7_2_11A0000_0_0_0          |  Movies24                          |  152C_7E7_2_11A0000=--------                       |  movies24=movies24
1_0_1_1CFD_7E7_2_11A0000_0_0_0          |  Movies24+                         |  1CFD_7E7_2_11A0000=--------                       |  movies24+=movies24plus
1_0_19_C532_813_2_11A0000_0_0_0         |  MstHveIdeasHD                     |  C532_813_2_11A0000=--------                       |  msthveideashd=musthaveideas
1_0_19_CF9F_83A_2_11A0000_0_0_0         |  MTA1 World HD                     |  CF9F_83A_2_11A0000=--------                       |  mta1 world hd=mta1world
1_0_19_4BA3_817_600_FFFF0000_0_0_0      |  MTV                               |  4BA3_817_600_FFFF0000=--------                    |  mtv=mtv
1_0_1_C781_815_2_11A0000_0_0_0          |  MTV                               |  C781_815_2_11A0000=--------                       |  mtv=mtv
1_0_1_C785_815_2_11A0000_0_0_0          |  MTV                               |  C785_815_2_11A0000=--------                       |  mtv=mtv
1_0_19_1E53_2260_FBFF_820000_0_0_0      |  MTV HD                            |  1E53_2260_FBFF_820000=--------                    |  mtv hd=mtv
1_0_19_C786_815_2_11A0000_0_0_0         |  MTV HD                            |  C786_815_2_11A0000=--------                       |  mtv hd=mtv
1_0_C_3F5A_3006_233A_EEEE0000_0_0_0     |  Music & Memories                  |  3F5A_3006_233A_EEEE0000=--------                  |  music & memories=--------
1_0_1_5C80_5040_233A_EEEE0000_0_0_0     |  Must Have Ideas                   |  5C80_5040_233A_EEEE0000=--------                  |  must have ideas=musthaveideas
1_0_19_FF0_7ED_2_11A0000_0_0_0          |  MUTV HD                           |  FF0_7ED_2_11A0000=--------                        |  mutv hd=manchesterunitedtv
1_0_2_4658_805_600_FFFF0000_0_0_0       |  Muziek Van Nu                     |  4658_805_600_FFFF0000=--------                    |  muziek van nu=xitemusic
1_0_19_4E57_803_600_FFFF0000_0_0_0      |  MyZen                             |  4E57_803_600_FFFF0000=--------                    |  myzen=myzentv
1_0_1_425A_3DB8_13E_820000_0_0_0        |  Napoli Mia                        |  425A_3DB8_13E_820000=--------                     |  napoli mia=napolimia
1_0_19_82_6_85_C00000_0_0_0             |  NatGeo                            |  82_6_85_C00000=--------                           |  natgeo=nationalgeographic
1_0_1_16AE_7E4_2_11A0000_0_0_0          |  Nat Geo                           |  16AE_7E4_2_11A0000=--------                       |  nat geo=nationalgeographic
1_0_19_1B77_7EB_2_11A0000_0_0_0         |  Nat Geo HD                        |  1B77_7EB_2_11A0000=--------                       |  nat geo hd=nationalgeographic
1_0_1_16D7_7E7_2_11A0000_0_0_0          |  Nat Geo Wild                      |  16D7_7E7_2_11A0000=--------                       |  nat geo wild=nationalgeographicwild
1_0_19_77_4_85_C00000_0_0_0             |  NatGeo Wild                       |  77_4_85_C00000=--------                           |  natgeo wild=natgeowild
1_0_19_F2D_7EB_2_11A0000_0_0_0          |  NatGeoWild HD                     |  F2D_7EB_2_11A0000=--------                        |  natgeowild hd=natgeowild
1_0_19_4A78_808_600_FFFF0000_0_0_0      |  National Geographic               |  4A78_808_600_FFFF0000=--------                    |  national geographic=nationalgeographic
1_0_19_4C70_83A_600_FFFF0000_0_0_0      |  National Geographic WILD          |  4C70_83A_600_FFFF0000=nationalgeographicwild      |  national geographic wild=natgeowild
1_0_19_4AF2_840_600_FFFF0000_0_0_0      |  NDR                               |  4AF2_840_600_FFFF0000=--------                    |  ndr=ndr
1_0_2_2B25_803_600_FFFF0000_0_0_0       |  NDR1                              |  2B25_803_600_FFFF0000=--------                    |  ndr1=ndr1niedersachsen
1_0_2_2B26_803_600_FFFF0000_0_0_0       |  NDR2                              |  2B26_803_600_FFFF0000=--------                    |  ndr2=ndr2
1_0_2_2B27_803_600_FFFF0000_0_0_0       |  NDR Kultur                        |  2B27_803_600_FFFF0000=--------                    |  ndr kultur=ndrkultur
1_0_1_D74C_82F_2_11A0000_0_0_0          |  NDTV World                        |  D74C_82F_2_11A0000=--------                       |  ndtv world=ndtvworld
1_0_16_4BF8_834_600_FFFF0000_0_0_0      |  Net5                              |  4BF8_834_600_FFFF0000=--------                    |  net5=net5
1_0_19_4A50_806_600_FFFF0000_0_0_0      |  Net5                              |  4A50_806_600_FFFF0000=--------                    |  net5=net5
1_0_C_3FE8_3006_233A_EEEE0000_0_0_0     |  New Media TV                      |  3FE8_3006_233A_EEEE0000=--------                  |  new media tv=--------
1_0_C_3FC8_3006_233A_EEEE0000_0_0_0     |  Newsmax                           |  3FC8_3006_233A_EEEE0000=--------                  |  newsmax=--------
1_0_1_C4D7_811_2_11A0000_0_0_0          |  New Vision TV                     |  C4D7_811_2_11A0000=--------                       |  new vision tv=newvisiontv
1_0_19_4B0B_80E_600_FFFF0000_0_0_0      |  NH                                |  4B0B_80E_600_FFFF0000=--------                    |  nh=nh
1_0_19_52DB_80E_600_FFFF0000_0_0_0      |  NH                                |  52DB_80E_600_FFFF0000=--------                    |  nh=nh
1_0_C_3FC2_3006_233A_EEEE0000_0_0_0     |  NHK WORLD                         |  3FC2_3006_233A_EEEE0000=--------                  |  nhk world=nhkworldjapan
1_0_19_CF9B_83A_2_11A0000_0_0_0         |  NHK World HD                      |  CF9B_83A_2_11A0000=--------                       |  nhk world hd=nhkworldjapan
1_0_19_215_384_13E_820000_0_0_0         |  NHK World TV HD                   |  215_384_13E_820000=--------                       |  nhk world tv hd=nhkworldjapan
1_0_2_46F3_80D_600_FFFF0000_0_0_0       |  NH Radio                          |  46F3_80D_600_FFFF0000=--------                    |  nh radio=nh
1_0_1_840_83D_2_11A0000_0_0_0           |  Nick Alvinnn!!!                   |  840_83D_2_11A0000=--------                        |  nick alvinnn!!!=nickalvinnn
1_0_1_C78A_815_2_11A0000_0_0_0          |  Nick Alvinnn!!!                   |  C78A_815_2_11A0000=--------                       |  nick alvinnn!!!=nickalvinnn
1_0_1_2C38_2260_FBFF_820000_0_0_0       |  Nickelodeon                       |  2C38_2260_FBFF_820000=--------                    |  nickelodeon=nickelodeon
1_0_1_83F_83D_2_11A0000_0_0_0           |  Nickelodeon                       |  83F_83D_2_11A0000=--------                        |  nickelodeon=nickelodeon
1_0_19_4A66_807_600_FFFF0000_0_0_0      |  Nickelodeon                       |  4A66_807_600_FFFF0000=--------                    |  nickelodeon=nickelodeon
1_0_1_C793_815_2_11A0000_0_0_0          |  Nickelodeon                       |  C793_815_2_11A0000=--------                       |  nickelodeon=nickelodeon
1_0_1_C78D_815_2_11A0000_0_0_0          |  Nickelodeon+1                     |  C78D_815_2_11A0000=--------                       |  nickelodeon+1=nickelodeonplus1
1_0_19_F1D_7F2_2_11A0000_0_0_0          |  NickelodeonHD                     |  F1D_7F2_2_11A0000=--------                        |  nickelodeonhd=nickelodeon
1_0_19_4E4A_803_600_FFFF0000_0_0_0      |  Nickelodeon Ukraine               |  4E4A_803_600_FFFF0000=--------                    |  nickelodeon ukraine=nickelodeonglobal
1_0_1_590_19C8_FBFF_820000_0_0_0        |  Nick Jr                           |  590_19C8_FBFF_820000=--------                     |  nick jr=nickjr
1_0_16_4B67_814_600_FFFF0000_0_0_0      |  Nick Jr.                          |  4B67_814_600_FFFF0000=--------                    |  nick jr=nickjr
1_0_1_C789_815_2_11A0000_0_0_0          |  Nick Jr.                          |  C789_815_2_11A0000=--------                       |  nick jr=nickjr
1_0_1_C790_815_2_11A0000_0_0_0          |  Nick Jr.                          |  C790_815_2_11A0000=--------                       |  nick jr=nickjr
1_0_1_C792_815_2_11A0000_0_0_0          |  Nick Jr+1                         |  C792_815_2_11A0000=--------                       |  nick jr+1=nickjrplus1
1_0_19_C782_815_2_11A0000_0_0_0         |  Nick Jr. HD                       |  C782_815_2_11A0000=--------                       |  nick jr. hd=nickjr
1_0_1_83E_83D_2_11A0000_0_0_0           |  NickJrPeppa                       |  83E_83D_2_11A0000=--------                        |  nickjrpeppa=nickjrpeppa
1_0_1_C794_815_2_11A0000_0_0_0          |  NickJrPeppa                       |  C794_815_2_11A0000=--------                       |  nickjrpeppa=nickjrpeppa
1_0_1_1B_D_85_C00000_0_0_0              |  Nicktoons                         |  1B_D_85_C00000=--------                           |  nicktoons=nicktoons
1_0_16_4B65_814_600_FFFF0000_0_0_0      |  Nicktoons                         |  4B65_814_600_FFFF0000=--------                    |  nicktoons=nicktoons
